Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,City,Postal Code
210076,AA Batteries (4-pack),1,3.84,06/16/19 22:58,168 Washington St, New York City, NY 10001
210077,Wired Headphones,1,11.99,06/15/19 07:33,357 8th St, San Francisco, CA 94016
210078,ThinkPad Laptop,1,999.99,06/08/2019 17:12,981 Chestnut St, Portland, OR 97035
210079,LG Dryer,1,600,06/10/2019 16:48,516 Park St, San Francisco, CA 94016
210080,AAA Batteries (4-pack),1,2.99,06/24/19 21:20,280 Spruce St, Austin, TX 73301
210081,Bose SoundSport Headphones,1,99.99,06/01/2019 21:29,354 Dogwood St, Atlanta, GA 30301
210082,USB-C Charging Cable,1,11.95,06/02/2019 15:26,119 11th St, Los Angeles, CA 90001
210083,Lightning Charging Cable,1,14.95,06/05/2019 09:51,468 12th St, Boston, MA 02215
210084,ThinkPad Laptop,1,999.99,06/11/2019 18:16,696 Adams St, Los Angeles, CA 90001
210085,27in FHD Monitor,1,149.99,06/08/2019 19:13,425 13th St, Austin, TX 73301
210086,34in Ultrawide Monitor,1,379.99,06/02/2019 21:09,550 Lake St, San Francisco, CA 94016
210087,Lightning Charging Cable,1,14.95,06/30/19 12:11,720 Dogwood St, San Francisco, CA 94016
210088,Wired Headphones,1,11.99,06/18/19 18:37,619 7th St, Austin, TX 73301
210089,USB-C Charging Cable,1,11.95,06/24/19 19:10,177 8th St, Los Angeles, CA 90001
210090,AAA Batteries (4-pack),3,2.99,06/29/19 15:43,534 Johnson St, Portland, OR 97035
210091,Macbook Pro Laptop,1,1700,06/03/2019 05:39,238 5th St, San Francisco, CA 94016
210092,USB-C Charging Cable,1,11.95,06/02/2019 19:52,359 Jefferson St, San Francisco, CA 94016
210093,Apple Airpods Headphones,1,150,06/04/2019 08:52,2 Hill St, San Francisco, CA 94016
210094,AAA Batteries (4-pack),1,2.99,06/06/2019 11:55,968 2nd St, Austin, TX 73301
210095,AAA Batteries (4-pack),2,2.99,06/27/19 14:01,930 North St, Atlanta, GA 30301
210096,27in FHD Monitor,1,149.99,06/10/2019 10:17,126 8th St, Atlanta, GA 30301
210097,Lightning Charging Cable,1,14.95,06/07/2019 12:26,399 Spruce St, Seattle, WA 98101
210098,AAA Batteries (4-pack),1,2.99,06/06/2019 00:11,587 Adams St, San Francisco, CA 94016
210099,Lightning Charging Cable,2,14.95,06/17/19 20:56,362 Highland St, Seattle, WA 98101
210100,Apple Airpods Headphones,1,150,06/27/19 09:30,550 7th St, New York City, NY 10001
210101,Vareebadd Phone,1,400,06/05/2019 13:53,944 Hickory St, Los Angeles, CA 90001
210102,Wired Headphones,1,11.99,06/17/19 09:05,275 Forest St, San Francisco, CA 94016
210103,Google Phone,1,600,06/01/2019 17:58,626 12th St, Los Angeles, CA 90001
210104,Bose SoundSport Headphones,1,99.99,06/14/19 16:51,324 Lake St, Los Angeles, CA 90001
210105,AA Batteries (4-pack),3,3.84,06/19/19 20:22,445 11th St, Boston, MA 02215
210106,Wired Headphones,2,11.99,06/12/2019 20:04,531 Johnson St, Austin, TX 73301
210107,Lightning Charging Cable,1,14.95,06/13/19 07:19,325 Jefferson St, Los Angeles, CA 90001
210108,27in FHD Monitor,1,149.99,06/25/19 12:37,859 Center St, San Francisco, CA 94016
210109,Lightning Charging Cable,1,14.95,06/24/19 12:04,820 West St, Boston, MA 02215
210110,Apple Airpods Headphones,1,150,06/13/19 18:26,194 Hill St, Portland, OR 97035
210111,Lightning Charging Cable,1,14.95,06/12/2019 20:58,792 9th St, Boston, MA 02215
210112,USB-C Charging Cable,1,11.95,06/05/2019 21:44,838 Center St, San Francisco, CA 94016
210113,USB-C Charging Cable,1,11.95,06/30/19 18:44,258 Hickory St, Seattle, WA 98101
210114,Wired Headphones,1,11.99,06/20/19 07:19,559 Walnut St, San Francisco, CA 94016
210115,Apple Airpods Headphones,1,150,06/04/2019 19:16,85 6th St, Boston, MA 02215
210116,Bose SoundSport Headphones,1,99.99,06/13/19 21:52,65 Elm St, San Francisco, CA 94016
210117,Bose SoundSport Headphones,1,99.99,06/25/19 17:23,371 9th St, New York City, NY 10001
210118,Bose SoundSport Headphones,1,99.99,06/23/19 12:29,208 1st St, San Francisco, CA 94016
210119,Wired Headphones,2,11.99,06/24/19 18:02,800 River St, Los Angeles, CA 90001
210120,AA Batteries (4-pack),1,3.84,06/28/19 11:00,316 Sunset St, Dallas, TX 75001
210121,Wired Headphones,1,11.99,06/10/2019 17:13,330 Lake St, Boston, MA 02215
210122,AA Batteries (4-pack),1,3.84,06/27/19 21:23,448 Jefferson St, Dallas, TX 75001
210123,AAA Batteries (4-pack),1,2.99,06/01/2019 22:36,194 12th St, San Francisco, CA 94016
210124,Wired Headphones,1,11.99,06/13/19 10:16,256 Washington St, Portland, ME 04101
210125,Apple Airpods Headphones,1,150,06/01/2019 11:02,889 Sunset St, Boston, MA 02215
210126,20in Monitor,1,109.99,06/21/19 18:51,803 Pine St, Los Angeles, CA 90001
210127,AA Batteries (4-pack),1,3.84,06/15/19 11:23,592 Jackson St, San Francisco, CA 94016
210128,Lightning Charging Cable,1,14.95,06/08/2019 07:20,880 Jackson St, New York City, NY 10001
210129,USB-C Charging Cable,1,11.95,06/11/2019 12:13,36 6th St, Atlanta, GA 30301
210130,AAA Batteries (4-pack),5,2.99,06/11/2019 10:26,714 Lincoln St, San Francisco, CA 94016
210131,AA Batteries (4-pack),1,3.84,06/29/19 10:16,653 Maple St, San Francisco, CA 94016
210132,Apple Airpods Headphones,2,150,06/18/19 21:24,127 5th St, San Francisco, CA 94016
210133,AA Batteries (4-pack),2,3.84,06/26/19 19:19,712 Park St, Seattle, WA 98101
210134,AA Batteries (4-pack),1,3.84,06/17/19 11:40,362 Chestnut St, Portland, OR 97035
210135,Wired Headphones,2,11.99,06/26/19 23:56,557 Dogwood St, San Francisco, CA 94016
210136,Wired Headphones,1,11.99,06/12/2019 22:13,554 Dogwood St, Dallas, TX 75001
210137,AA Batteries (4-pack),1,3.84,06/18/19 20:05,479 2nd St, Los Angeles, CA 90001
210138,27in 4K Gaming Monitor,1,389.99,06/25/19 17:58,445 Wilson St, San Francisco, CA 94016
210139,AA Batteries (4-pack),1,3.84,06/02/2019 20:55,572 Elm St, Boston, MA 02215
210140,AA Batteries (4-pack),1,3.84,06/18/19 13:54,746 Lincoln St, Los Angeles, CA 90001
210141,Bose SoundSport Headphones,1,99.99,06/15/19 18:45,6 Lake St, Los Angeles, CA 90001
210142,Flatscreen TV,1,300,06/24/19 18:26,669 7th St, San Francisco, CA 94016
210143,Bose SoundSport Headphones,1,99.99,06/25/19 10:05,777 Ridge St, Atlanta, GA 30301
210144,27in 4K Gaming Monitor,1,389.99,06/17/19 15:19,255 5th St, Portland, OR 97035
210144,AA Batteries (4-pack),1,3.84,06/17/19 15:19,255 5th St, Portland, OR 97035
210145,20in Monitor,1,109.99,06/28/19 22:20,860 Washington St, Atlanta, GA 30301
210146,AA Batteries (4-pack),1,3.84,06/25/19 20:20,199 7th St, San Francisco, CA 94016
210147,Bose SoundSport Headphones,1,99.99,06/12/2019 22:37,144 Maple St, Austin, TX 73301
210148,20in Monitor,1,109.99,06/16/19 07:24,710 Washington St, Atlanta, GA 30301
210148,Wired Headphones,1,11.99,06/16/19 07:24,710 Washington St, Atlanta, GA 30301
210149,USB-C Charging Cable,1,11.95,06/14/19 17:09,978 Walnut St, Atlanta, GA 30301
210150,27in FHD Monitor,1,149.99,06/11/2019 13:10,149 Pine St, San Francisco, CA 94016
210151,USB-C Charging Cable,1,11.95,06/10/2019 21:51,655 1st St, Los Angeles, CA 90001
210152,AAA Batteries (4-pack),2,2.99,06/20/19 22:11,937 10th St, Portland, OR 97035
210153,Lightning Charging Cable,2,14.95,06/09/2019 14:58,305 Cherry St, New York City, NY 10001
210154,iPhone,1,700,06/02/2019 16:07,273 Madison St, New York City, NY 10001
210155,AAA Batteries (4-pack),1,2.99,06/08/2019 18:33,636 West St, New York City, NY 10001
210156,USB-C Charging Cable,1,11.95,06/02/2019 11:37,333 13th St, Los Angeles, CA 90001
210157,AA Batteries (4-pack),1,3.84,06/20/19 08:46,697 West St, San Francisco, CA 94016
210158,27in 4K Gaming Monitor,1,389.99,06/12/2019 11:50,65 Hill St, San Francisco, CA 94016
210159,Wired Headphones,1,11.99,06/12/2019 13:43,488 Johnson St, Dallas, TX 75001
210160,Macbook Pro Laptop,1,1700,06/18/19 13:22,711 Ridge St, New York City, NY 10001
210161,Apple Airpods Headphones,1,150,06/27/19 19:24,549 5th St, Boston, MA 02215
210162,Macbook Pro Laptop,1,1700,06/20/19 21:02,237 Maple St, Seattle, WA 98101
210163,USB-C Charging Cable,1,11.95,06/16/19 13:57,584 Meadow St, San Francisco, CA 94016
210164,AAA Batteries (4-pack),1,2.99,06/06/2019 20:05,861 Walnut St, Portland, OR 97035
210165,27in FHD Monitor,1,149.99,06/18/19 16:43,569 River St, Los Angeles, CA 90001
210166,Bose SoundSport Headphones,1,99.99,06/21/19 21:33,883 Church St, Austin, TX 73301
210167,Apple Airpods Headphones,1,150,06/23/19 14:57,433 13th St, Dallas, TX 75001
210168,USB-C Charging Cable,1,11.95,06/09/2019 11:28,690 West St, Seattle, WA 98101
210169,AA Batteries (4-pack),1,3.84,06/26/19 19:04,890 7th St, San Francisco, CA 94016
210170,Vareebadd Phone,1,400,06/05/2019 20:00,405 Pine St, Seattle, WA 98101
210171,Google Phone,1,600,06/30/19 13:59,503 Dogwood St, New York City, NY 10001
210172,USB-C Charging Cable,1,11.95,06/15/19 20:59,661 Ridge St, New York City, NY 10001
210173,20in Monitor,1,109.99,06/29/19 02:07,240 Sunset St, Boston, MA 02215
210174,27in FHD Monitor,1,149.99,06/05/2019 15:22,971 Madison St, San Francisco, CA 94016
210175,AAA Batteries (4-pack),1,2.99,06/26/19 13:56,945 Lincoln St, Austin, TX 73301
210176,Google Phone,1,600,06/28/19 17:53,98 Wilson St, Los Angeles, CA 90001
210177,Wired Headphones,1,11.99,06/26/19 19:23,831 Madison St, Los Angeles, CA 90001
210178,34in Ultrawide Monitor,1,379.99,06/14/19 20:06,2 Lake St, Boston, MA 02215
210179,Google Phone,1,600,06/07/2019 15:42,143 Willow St, Boston, MA 02215
210180,27in FHD Monitor,1,149.99,06/18/19 18:59,227 Forest St, New York City, NY 10001
210181,iPhone,1,700,06/01/2019 10:30,236 Madison St, Dallas, TX 75001
210182,AA Batteries (4-pack),1,3.84,06/20/19 17:56,396 Walnut St, Portland, OR 97035
210183,AAA Batteries (4-pack),2,2.99,06/09/2019 01:53,201 Lake St, Boston, MA 02215
210184,Wired Headphones,1,11.99,06/27/19 21:49,551 Madison St, San Francisco, CA 94016
210185,iPhone,1,700,06/27/19 08:16,338 Meadow St, Portland, OR 97035
210186,USB-C Charging Cable,1,11.95,06/04/2019 15:47,197 11th St, San Francisco, CA 94016
210187,Lightning Charging Cable,2,14.95,06/28/19 15:36,444 Lincoln St, Boston, MA 02215
210188,AAA Batteries (4-pack),1,2.99,06/11/2019 14:31,462 Meadow St, Boston, MA 02215
210189,iPhone,1,700,06/03/2019 17:22,430 Wilson St, New York City, NY 10001
210190,34in Ultrawide Monitor,1,379.99,06/14/19 11:28,475 Sunset St, Los Angeles, CA 90001
210191,Flatscreen TV,1,300,06/27/19 18:47,90 Hickory St, Atlanta, GA 30301
210192,Apple Airpods Headphones,1,150,06/28/19 20:20,114 Lincoln St, Dallas, TX 75001
210193,34in Ultrawide Monitor,1,379.99,06/05/2019 12:36,902 Maple St, New York City, NY 10001
210194,USB-C Charging Cable,1,11.95,06/30/19 15:43,518 Chestnut St, Los Angeles, CA 90001
210195,Apple Airpods Headphones,1,150,06/26/19 22:50,343 Adams St, Dallas, TX 75001
210196,AAA Batteries (4-pack),1,2.99,06/28/19 19:54,505 Cherry St, Seattle, WA 98101
210197,LG Dryer,1,600,06/11/2019 18:50,187 8th St, San Francisco, CA 94016
210198,27in 4K Gaming Monitor,1,389.99,06/20/19 20:33,437 Lakeview St, Seattle, WA 98101
210199,Google Phone,1,600,06/10/2019 11:14,682 Madison St, San Francisco, CA 94016
210200,34in Ultrawide Monitor,1,379.99,06/14/19 20:33,688 Lincoln St, Dallas, TX 75001
210201,Bose SoundSport Headphones,2,99.99,06/18/19 07:20,135 14th St, Austin, TX 73301
210202,Bose SoundSport Headphones,1,99.99,06/28/19 13:26,734 Highland St, Los Angeles, CA 90001
210203,Bose SoundSport Headphones,1,99.99,06/24/19 17:10,172 Highland St, Atlanta, GA 30301
210204,Apple Airpods Headphones,1,150,06/29/19 12:20,72 Lake St, New York City, NY 10001
210205,Flatscreen TV,1,300,06/08/2019 16:00,28 13th St, San Francisco, CA 94016
210206,Wired Headphones,1,11.99,06/07/2019 17:59,994 Walnut St, Atlanta, GA 30301
210207,Google Phone,1,600,06/16/19 09:47,40 11th St, Portland, OR 97035
210207,USB-C Charging Cable,1,11.95,06/16/19 09:47,40 11th St, Portland, OR 97035
210208,USB-C Charging Cable,2,11.95,06/02/2019 19:37,591 8th St, Dallas, TX 75001
210209,ThinkPad Laptop,1,999.99,06/09/2019 18:18,322 11th St, San Francisco, CA 94016
210210,LG Washing Machine,1,600,06/26/19 19:07,948 Maple St, Boston, MA 02215
210211,AA Batteries (4-pack),1,3.84,06/20/19 12:33,358 Park St, Austin, TX 73301
210212,AA Batteries (4-pack),1,3.84,06/29/19 11:22,715 11th St, Los Angeles, CA 90001
210213,Bose SoundSport Headphones,1,99.99,06/05/2019 11:53,936 Maple St, Los Angeles, CA 90001
210214,27in FHD Monitor,1,149.99,06/18/19 20:00,847 9th St, Los Angeles, CA 90001
210215,AAA Batteries (4-pack),1,2.99,06/28/19 20:01,106 North St, Atlanta, GA 30301
210216,AAA Batteries (4-pack),1,2.99,06/14/19 18:52,445 Highland St, Atlanta, GA 30301
210217,20in Monitor,1,109.99,06/16/19 16:58,735 Church St, Atlanta, GA 30301
210218,Lightning Charging Cable,1,14.95,06/01/2019 12:12,52 9th St, New York City, NY 10001
210219,USB-C Charging Cable,1,11.95,06/12/2019 13:55,896 Lakeview St, Los Angeles, CA 90001
210220,AAA Batteries (4-pack),1,2.99,06/24/19 14:05,601 Center St, Portland, OR 97035
210221,20in Monitor,1,109.99,06/11/2019 11:27,285 1st St, Boston, MA 02215
210222,34in Ultrawide Monitor,1,379.99,06/16/19 10:57,83 Lincoln St, Los Angeles, CA 90001
210223,AAA Batteries (4-pack),1,2.99,06/24/19 09:30,566 South St, New York City, NY 10001
210224,Apple Airpods Headphones,1,150,06/09/2019 20:57,283 Lakeview St, Atlanta, GA 30301
210225,USB-C Charging Cable,1,11.95,06/01/2019 16:58,993 Hickory St, Seattle, WA 98101
210226,Flatscreen TV,1,300,06/05/2019 08:34,295 Sunset St, San Francisco, CA 94016
210227,USB-C Charging Cable,1,11.95,06/27/19 09:50,479 4th St, Dallas, TX 75001
210228,AA Batteries (4-pack),1,3.84,06/11/2019 06:23,178 Dogwood St, Portland, OR 97035
210229,Lightning Charging Cable,1,14.95,06/07/2019 08:00,252 Johnson St, San Francisco, CA 94016
210230,USB-C Charging Cable,1,11.95,06/03/2019 21:52,502 Hill St, Los Angeles, CA 90001
210231,Wired Headphones,1,11.99,06/04/2019 11:08,650 Johnson St, Boston, MA 02215
210232,Wired Headphones,1,11.99,06/06/2019 16:43,969 Forest St, Dallas, TX 75001
210233,AA Batteries (4-pack),1,3.84,06/12/2019 11:52,240 Lincoln St, Seattle, WA 98101
210234,Lightning Charging Cable,1,14.95,06/17/19 19:23,202 4th St, Atlanta, GA 30301
210235,34in Ultrawide Monitor,1,379.99,06/18/19 15:14,922 Ridge St, Boston, MA 02215
210236,Wired Headphones,1,11.99,06/09/2019 11:17,246 Lake St, San Francisco, CA 94016
210237,Wired Headphones,1,11.99,06/04/2019 08:22,704 8th St, Atlanta, GA 30301
210238,AAA Batteries (4-pack),1,2.99,06/05/2019 13:35,517 Adams St, Seattle, WA 98101
210239,27in 4K Gaming Monitor,1,389.99,06/19/19 18:03,139 Pine St, San Francisco, CA 94016
210240,AAA Batteries (4-pack),1,2.99,06/04/2019 13:36,828 Pine St, San Francisco, CA 94016
210241,Apple Airpods Headphones,1,150,06/04/2019 13:49,737 Jackson St, San Francisco, CA 94016
210242,USB-C Charging Cable,2,11.95,06/03/2019 19:17,83 Sunset St, Austin, TX 73301
210243,AA Batteries (4-pack),1,3.84,06/07/2019 13:50,970 Lincoln St, San Francisco, CA 94016
210244,Lightning Charging Cable,1,14.95,06/20/19 22:51,229 Sunset St, Austin, TX 73301
210245,AAA Batteries (4-pack),1,2.99,06/14/19 12:31,711 1st St, Los Angeles, CA 90001
210246,Lightning Charging Cable,1,14.95,06/02/2019 23:35,809 Washington St, Portland, OR 97035
210247,Lightning Charging Cable,1,14.95,06/21/19 16:30,370 1st St, Los Angeles, CA 90001
210248,AA Batteries (4-pack),2,3.84,06/16/19 22:58,165 Highland St, Austin, TX 73301
210249,Google Phone,1,600,06/10/2019 05:05,869 Johnson St, San Francisco, CA 94016
210250,Wired Headphones,1,11.99,06/26/19 22:26,977 Ridge St, Los Angeles, CA 90001
162009,iPhone,1,700,03/28/19 20:59,942 Church St, Austin, TX 73301
162009,Lightning Charging Cable,1,14.95,03/28/19 20:59,942 Church St, Austin, TX 73301
162009,Wired Headphones,2,11.99,03/28/19 20:59,942 Church St, Austin, TX 73301
162010,Bose SoundSport Headphones,1,99.99,03/17/19 05:39,261 10th St, San Francisco, CA 94016
162011,34in Ultrawide Monitor,1,379.99,03/10/2019 00:01,764 13th St, San Francisco, CA 94016
162012,AA Batteries (4-pack),1,3.84,03/20/19 21:33,187 Ridge St, San Francisco, CA 94016
162013,34in Ultrawide Monitor,1,379.99,03/15/19 23:05,904 Main St, Austin, TX 73301
162014,USB-C Charging Cable,1,11.95,03/01/2019 21:33,10 13th St, San Francisco, CA 94016
162015,AA Batteries (4-pack),1,3.84,03/02/2019 08:52,949 Jefferson St, Boston, MA 02215
162016,AAA Batteries (4-pack),5,2.99,03/19/19 21:10,469 Highland St, Atlanta, GA 30301
162017,Lightning Charging Cable,1,14.95,03/02/2019 13:55,449 River St, San Francisco, CA 94016
162018,USB-C Charging Cable,2,11.95,03/18/19 11:07,925 Maple St, Portland, OR 97035
162019,AAA Batteries (4-pack),1,2.99,03/05/2019 12:20,639 4th St, Atlanta, GA 30301
162020,LG Washing Machine,1,600,03/26/19 18:17,616 Jackson St, Dallas, TX 75001
162021,Wired Headphones,1,11.99,03/30/19 12:02,645 Wilson St, Los Angeles, CA 90001
162022,AA Batteries (4-pack),1,3.84,03/17/19 22:18,473 Hill St, New York City, NY 10001
162023,Apple Airpods Headphones,1,150,03/11/2019 20:00,404 Park St, San Francisco, CA 94016
162024,27in 4K Gaming Monitor,1,389.99,03/17/19 09:22,952 Willow St, Atlanta, GA 30301
162025,AAA Batteries (4-pack),1,2.99,03/07/2019 20:50,110 7th St, Boston, MA 02215
162026,iPhone,1,700,03/22/19 22:31,71 Pine St, Austin, TX 73301
162027,AAA Batteries (4-pack),1,2.99,03/16/19 20:52,421 Main St, Los Angeles, CA 90001
162028,AAA Batteries (4-pack),3,2.99,03/20/19 15:23,739 1st St, San Francisco, CA 94016
162029,AAA Batteries (4-pack),1,2.99,03/26/19 12:17,141 North St, Atlanta, GA 30301
162030,Google Phone,1,600,03/09/2019 16:50,463 4th St, San Francisco, CA 94016
162031,Lightning Charging Cable,1,14.95,03/28/19 17:03,131 Johnson St, Boston, MA 02215
162032,Lightning Charging Cable,1,14.95,03/31/19 10:39,498 4th St, Los Angeles, CA 90001
162033,iPhone,1,700,03/19/19 11:06,267 Johnson St, Dallas, TX 75001
162034,USB-C Charging Cable,1,11.95,03/26/19 20:34,104 Center St, Seattle, WA 98101
162035,Macbook Pro Laptop,1,1700,03/08/2019 13:07,44 4th St, Los Angeles, CA 90001
162036,Lightning Charging Cable,1,14.95,03/09/2019 19:39,905 Spruce St, San Francisco, CA 94016
162037,iPhone,1,700,03/23/19 02:11,277 Elm St, Los Angeles, CA 90001
162037,Lightning Charging Cable,1,14.95,03/23/19 02:11,277 Elm St, Los Angeles, CA 90001
162038,AAA Batteries (4-pack),2,2.99,03/18/19 20:31,53 10th St, Atlanta, GA 30301
162039,AA Batteries (4-pack),1,3.84,03/29/19 12:01,175 West St, San Francisco, CA 94016
162040,USB-C Charging Cable,1,11.95,03/25/19 09:11,973 North St, Austin, TX 73301
162041,Apple Airpods Headphones,1,150,03/14/19 01:01,633 13th St, Austin, TX 73301
162042,USB-C Charging Cable,1,11.95,03/09/2019 22:39,661 7th St, San Francisco, CA 94016
162043,AA Batteries (4-pack),1,3.84,03/29/19 10:59,883 Walnut St, Atlanta, GA 30301
162044,27in FHD Monitor,1,149.99,03/22/19 10:11,469 9th St, Dallas, TX 75001
162045,Apple Airpods Headphones,1,150,03/26/19 13:31,906 Park St, New York City, NY 10001
162046,AAA Batteries (4-pack),2,2.99,03/20/19 20:33,661 1st St, San Francisco, CA 94016
162047,Bose SoundSport Headphones,1,99.99,03/08/2019 18:41,819 9th St, Austin, TX 73301
162048,AA Batteries (4-pack),1,3.84,03/31/19 19:24,819 Main St, New York City, NY 10001
162049,Lightning Charging Cable,1,14.95,03/25/19 13:35,307 Chestnut St, Austin, TX 73301
162050,AAA Batteries (4-pack),1,2.99,03/26/19 17:09,870 Spruce St, Boston, MA 02215
162051,AAA Batteries (4-pack),1,2.99,03/12/2019 09:12,565 South St, Boston, MA 02215
162052,Wired Headphones,1,11.99,03/11/2019 09:44,971 Washington St, Los Angeles, CA 90001
162053,iPhone,1,700,03/10/2019 18:29,660 7th St, Seattle, WA 98101
162054,Wired Headphones,1,11.99,03/20/19 00:42,358 5th St, San Francisco, CA 94016
162055,AA Batteries (4-pack),1,3.84,03/29/19 09:21,675 8th St, Los Angeles, CA 90001
162056,Wired Headphones,1,11.99,03/17/19 10:24,55 Adams St, San Francisco, CA 94016
162057,Wired Headphones,1,11.99,03/30/19 18:44,485 Maple St, Los Angeles, CA 90001
162058,27in FHD Monitor,1,149.99,03/30/19 02:30,510 Church St, New York City, NY 10001
